appearance_id,game_id,player_id,yellow_cards,red_cards,goals,assists,minutes_played,game_event_id,minute,description,player_in_id,player_assist_id,season,round,date,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,game_lineups_id,number,team_captain,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name
2482131_111783,2482131,111783,0,0,0,0,90,,,,,,2014,3. Matchday,2014-08-24 00:00:00,0,1,8,17,Michel Der Zakarian,Leonardo Jardim,Stade de la Beaujoire,27042,Amaury Delerue,,,Football Club de Nantes,Association sportive de Monaco Football Club,00:01:00,domestic_league,,,,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29 00:00:00,Central Midfield,right,182,300000,2500000,2023-12-31 00:00:00,YMU Group
2483446_31041,2483446,31041,0,0,0,1,90,,,,,,2014,Qualifying Round 2nd leg,2014-08-28 00:00:00,7,0,,,Lucien Favre,Dzenan Uscuplic,Stadion im Borussia-Park,44152,Vladislav Bezborodov,,,Borussia Verein für Leibesübung 1900 e.V.,,07:00:00,international_cup,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2493778_209019,2493778,209019,0,0,0,0,8,,,,,,2014,6. Matchday,2014-08-29 00:00:00,0,1,3,11,Hein Vanhaezebrouck,Yves Vanderhaeghe,Ghelamco Arena,16842,Luc Wouters,,,Koninklijke Atletiek Associatie Gent,Koninklijke Voetbalclub Kortrijk,00:01:00,domestic_league,,,,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17 00:00:00,Right Winger,left,176,700000,3500000,2024-06-30 00:00:00,
2460636_124732,2460636,124732,0,0,0,0,90,,,,,,2014,2. Matchday,2014-08-30 00:00:00,4,2,1,15,Roger Schmidt,Jos Luhukay,BayArena,27819,Tobias Stieler,,,Bayer 04 Leverkusen,Hertha BSC,04:02:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
2460637_49723,2460637,49723,0,0,0,0,34,,,,,,2014,2. Matchday,2014-08-30 00:00:00,2,2,12,5,Dieter Hecking,Thomas Schaaf,Volkswagen Arena,27528,gunter perl,,,verein fur leibesubungen,eintracht frankfurt Football ag,02:02:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2482142_111783,2482142,111783,0,0,0,0,81,e5aec09f06983bcd586ef1f4123e2f74,81,,57372,,2014,4. Matchday,2014-08-30 00:00:00,1,0,7,10,Michel Der Zakarian,Rolland Courbis,Stade de la Beaujoire,21559,Frank Schneider,,,Football Club de Nantes,Montpellier Herault Sport Club,01:00:00,domestic_league,,,,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29 00:00:00,Central Midfield,right,182,300000,2500000,2023-12-31 00:00:00,YMU Group
2486493_39378,2486493,39378,0,0,0,0,8,,,,,,2014,3. Matchday,2014-08-30 00:00:00,1,0,12,13,Harry Redknapp,Gustavo Poyet,Loftus Road Stadium,17930,Bobby Madley,,,Queens Park Rangers,Sunderland AFC,01:00:00,domestic_league,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2486496_4267,2486496,4267,1,0,0,0,90,,,,,,2014,3. Matchday,2014-08-30 00:00:00,3,6,17,1,Roberto Martínez,Jose Mourinho,Goodison Park,39402,Jonathan Moss,,,Everton Football Club,Chelsea Football Club,03:06:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2460641_31041,2460641,31041,0,0,0,0,16,,,,,,2014,2. Matchday,2014-08-31 00:00:00,0,0,14,11,Christian Streich,Lucien Favre,Dreisamstadion,24000,Peter Gagelmann,,,Sport-Club Freiburg,Borussia Verein fur Leibesubung 1900 e.V.,00:00:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2486490_39471,2486490,39471,1,0,0,0,90,,,,,,2014,3. Matchday,2014-08-31 00:00:00,2,1,3,9,Paul Lambert,Steve Bruce,Villa Park,28336,Mark Clattenburg,,,Aston Villa Football Club,Hull City,02:01:00,domestic_league,,,,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09 00:00:00,Goalkeeper,left,193,100000,5000000,2023-12-31 00:00:00,YMU Group
2493782_39475,2493782,39475,1,0,0,0,26,,,,,,2014,6. Matchday,2014-08-31 00:00:00,2,2,6,1,Michel Preud'homme,Besnik Hasi,Jan-Breydel-Stadion,29042,Serge Gumienny,,,Club Brugge Koninklijke Voetbalvereniging,Royal Sporting Club Anderlecht,02:02:00,domestic_league,,,,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09 00:00:00,Attacking Midfield,both,185,,3000000,,Wasserman
2460647_31041,2460647,31041,0,0,0,0,90,,,,,,2014,3. Matchday,2014-09-13 00:00:00,4,1,5,16,Lucien Favre,Jens Keller,Stadion im Borussia-Park,54010,Dr. Felix Brych,,,Borussia Verein für Leibesübung 1900 e.V.,FC Schalke 04,04:01:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2460650_124732,2460650,124732,0,0,0,0,90,,,,,,2014,3. Matchday,2014-09-13 00:00:00,1,3,15,7,Jos Luhukay,Kasper Hjulmand,Olympiastadion Berlin,42069,Guido Winkmann,,,Hertha BSC,1. FSV Mainz 05,01:03:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
2486505_4267,2486505,4267,0,0,0,0,90,,,,,,2014,4. Matchday,2014-09-13 00:00:00,0,2,19,11,Alan Irvine,Roberto Martínez,The Hawthorns,23567,Anthony Taylor,,,West Bromwich Albion,Everton Football Club,00:02:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2486506_39471,2486506,39471,0,0,0,0,90,,,,,,2014,4. Matchday,2014-09-13 00:00:00,0,1,8,2,Brendan Rodgers,Paul Lambert,Anfield,44689,Lee Mason,,,Liverpool Football Club,Aston Villa Football Club,00:01:00,domestic_league,,,,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09 00:00:00,Goalkeeper,left,193,100000,5000000,2023-12-31 00:00:00,YMU Group
2460649_161204,2460649,161204,0,0,0,0,45,027e320f478b2e83c36828ef7f832bd6,46,,103547,,2014,3. Matchday,2014-09-14 00:00:00,2,0,3,18,Tayfun Korkut,Mirko Slomka,Heinz-von-Heiden-Arena,49000,Markus Schmidt,,,Hannover 96,Hamburger SV,02:00:00,domestic_league,,,,Julian Green,2021,65,julian-green,United States,1995-06-06 00:00:00,Central Midfield,right,173,1000000,2000000,2024-06-30 00:00:00,acta7
2482148_111783,2482148,111783,0,0,0,0,65,c29a803e3c7eeb037964da6e48f5083d,65,,5544,,2014,5. Matchday,2014-09-14 00:00:00,2,0,1,10,Rene Girard,Michel Der Zakarian,Decathlon Arena-Stade Pierre-Mauroy,32560,Lionel Jaffredo,,, Lille Olympique Sporting Club,Football Club de Nantes,02:00:00,domestic_league,,,,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29 00:00:00,Central Midfield,right,182,300000,2500000,2023-12-31 00:00:00,YMU Group
2494550_209019,2494550,209019,1,0,1,0,15,81f59839f0bffd238bad8ebcb266af30,82,", Header, 1. Goal of the Season",,,2014,7. Matchday,2014-09-14 00:00:00,1,0,2,4,Hein Vanhaezebrouck,Rachid Chihab,Ghelamco Arena,16855,Bart Vertenten,,,Koninklijke Atletiek Associatie Gent,Royal Excel Mouscron (-2022),01:00:00,domestic_league,,,,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17 00:00:00,Right Winger,left,176,700000,3500000,2024-06-30 00:00:00,
2490848_39475,2490848,39475,0,0,0,0,24,,,,,,2014,Group D,2014-09-16 00:00:00,1,1,,,Cesare Prandelli,Besnik Hasi,Ali Sami Yen Spor Kompleksi NEF Stadyumu,28553,Istvan Vad,,,Galatasaray Spor Kulubu,Royal Sporting Club Anderlecht,01:01:00,international_cup,,,,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09 00:00:00,Attacking Midfield,both,185,,3000000,,Wasserman
2492348_31041,2492348,31041,0,0,0,0,62,70e57a522d7698ab6b6acc6612bbf52b,62,,42783,,2014,Group A,2014-09-18 00:00:00,1,1,,,Lucien Favre,Marcelino,Stadion im Borussia-Park,39128,Ivan Kruzliak,,,Borussia Verein für Leibesübung 1900 e.V.,Villarreal Club de Football S.A.D,01:01:00,international_cup,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2492444_4267,2492444,4267,0,0,0,0,90,,,,,,2014,Group H,2014-09-18 00:00:00,4,1,,,Roberto Martínez,Dieter Hecking,Goodison Park,29593,Luca Banti,,,Everton Football Club,Verein Fur leibesubungen Wolfsburg,04:01:00,international_cup,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2460657_124732,2460657,124732,1,0,0,0,90,,,,,,2014,4. Matchday,2014-09-19 00:00:00,2,2,14,15,Christian Streich,Jos Luhukay,Dreisamstadion,23600,Florian Meyer,,,Sport-Club Freiburg,Hertha BSC,02:02:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
2460653_49723,2460653,49723,0,0,0,0,90,,,,,,2014,4. Matchday,2014-09-20 00:00:00,2,2,16,12,Jens Keller,Thomas Schaaf,Veltins-Arena,61798,Markus Schmidt,,,FC Schalke 04,eintracht frankfurt Football ag,02:02:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2460658_161204,2460658,161204,0,0,0,0,14,,,,,,2014,4. Matchday,2014-09-20 00:00:00,0,0,17,4,Josef Zinnbauer,Pep Guardiola,Volksparkstadion,57000,Christian Dingert,,,Hamburger SV,FC Bayern Munich,00:00:00,domestic_league,,,,Julian Green,2021,65,julian-green,United States,1995-06-06 00:00:00,Central Midfield,right,173,1000000,2000000,2024-06-30 00:00:00,acta7
2486510_39471,2486510,39471,0,0,0,0,90,,,,,,2014,5. Matchday,2014-09-20 00:00:00,0,3,3,4,Paul Lambert,Arsene Wenger,Villa Park,40013,Mike Jones,,,Aston Villa Football Club,Arsenal Football Club,00:03:00,domestic_league,,,,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09 00:00:00,Goalkeeper,left,193,100000,5000000,2023-12-31 00:00:00,YMU Group
2486511_39378,2486511,39378,0,0,0,0,23,,,,,,2014,5. Matchday,2014-09-20 00:00:00,0,0,19,17,Sean Dyche,Gustavo Poyet,Turf Moor,20026,Anthony Taylor,,,Burnley Football Club,Sunderland AFC,00:00:00,domestic_league,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2460660_31041,2460660,31041,0,0,0,0,90,,,,,,2014,4. Matchday,2014-09-21 00:00:00,0,0,8,7,Peter Stoger,Lucien Favre,RheinEnergieSTADION,50000,Felix Zwayer,,,1. FC Koln,Borussia Verein fur Leibesubung 1900 e.V.,00:00:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2486517_4267,2486517,4267,0,0,0,0,90,,,,,,2014,5. Matchday,2014-09-21 00:00:00,2,3,14,15,Roberto Martínez,Neil Warnock,Goodison Park,37574,Michael Oliver,,,Everton Football Club,Crystal Palace Football Club,02:03:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2460670_49723,2460670,49723,0,0,0,0,90,,,,,,2014,5. Matchday,2014-09-23 00:00:00,2,2,10,4,Thomas Schaaf,Kasper Hjulmand,Commerzbank Arena,44100,Dr. Felix Brych,,,Eintracht Frankfurt Fuayball AG,1. FSV Mainz 05,02:02:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2460663_160670,2460663,160670,0,0,0,0,16,,,,,,2014,5. Matchday,2014-09-24 00:00:00,2,2,8,17,Jurgen Klopp,Armin Veh,SIGNAL IDUNA PARK,79500,Manuel Graofe,,,Borussia Dortmund,Verein Fur Bewegungsspiele Stuttgart 1893 ,02:02:00,domestic_league,,,,Joe Gyau,2014,16,joe-gyau,United States,1992-09-16 00:00:00,Left Winger,both,175,400000,600000,2023-12-31 00:00:00,BR Group Management
2460665_31041,2460665,31041,0,0,0,0,19,,,,,,2014,5. Matchday,2014-09-24 00:00:00,1,0,6,18,Lucien Favre,Josef Zinnbauer,Stadion im Borussia-Park,44175,Deniz Aytekin,,,Borussia Verein für Leibesübung 1900 e.V.,Hamburger SV,01:00:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2482165_111783,2482165,111783,0,0,0,0,84,dc827e8c4c42b9eb63b0e174e068174a,84,,44760,,2014,7. Matchday,2014-09-24 00:00:00,0,0,16,7,Claude Makelele,Michel Der Zakarian,Stade Armand-Cesari,11380,Tony Chapron,,,SC Bastia,Football Club de Nantes,00:00:00,domestic_league,,,,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29 00:00:00,Central Midfield,right,182,300000,2500000,2023-12-31 00:00:00,YMU Group
2486519_4267,2486519,4267,0,0,0,0,90,,,,,,2014,6. Matchday,2014-09-27 00:00:00,1,1,14,15,Brendan Rodgers,Roberto Martínez,Anfield,44511,Martin Atkinson,,,Liverpool Football Club,Everton Football Club,01:01:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2486520_39471,2486520,39471,0,0,0,0,90,,,,,,2014,6. Matchday,2014-09-27 00:00:00,3,0,1,6,Jose Mourinho,Paul Lambert,Stamford Bridge,41616,Phil Dowd,,,Chelsea Football Club,Aston Villa Football Club,03:00:00,domestic_league,,,,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09 00:00:00,Goalkeeper,left,193,100000,5000000,2023-12-31 00:00:00,YMU Group
2494564_39475,2494564,39475,0,0,0,0,4,,,,,,2014,9. Matchday,2014-09-27 00:00:00,0,2,15,1,Francky Dury,Besnik Hasi,Regenboogstadion,8500,Joeri van de Velde,,,SV Zulte Waregem,Royal Sporting Club Anderlecht,00:02:00,domestic_league,,,,Sacha Kljestan,2014,58,sacha-kljestan,United States,1985-09-09 00:00:00,Attacking Midfield,both,185,,3000000,,Wasserman
2460677_49723,2460677,49723,0,0,0,1,90,,,,,,2014,6. Matchday,2014-09-28 00:00:00,1,2,18,7,Josef Zinnbauer,Thomas Schaaf,Volksparkstadion,47643,Florian Meyer,,,Hamburger SV,eintracht frankfurt Football ag,01:02:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2482183_111783,2482183,111783,0,0,0,0,77,a891084ccc2241b3544666ab3170d25b,77,,140126,,2014,8. Matchday,2014-09-28 00:00:00,1,1,9,10,Michel Der Zakarian,Hubert Fournier,Stade de la Beaujoire,26077,Nicolas Rainville,,,Football Club de Nantes,Olympique Lyonnais,01:01:00,domestic_league,,,,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29 00:00:00,Central Midfield,right,182,300000,2500000,2023-12-31 00:00:00,YMU Group
2494562_209019,2494562,209019,1,0,0,0,15,,,,,,2014,9. Matchday,2014-09-28 00:00:00,1,1,2,4,Hein Vanhaezebrouck,Peter Maes,Ghelamco Arena,18902,Alexandre Boucaut,,,Koninklijke Atletiek Associatie Gent,KSC Lokeren (- 2020),01:01:00,domestic_league,,,,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17 00:00:00,Right Winger,left,176,700000,3500000,2024-06-30 00:00:00,
2492446_4267,2492446,4267,0,0,0,0,90,,,,,,2014,Group H,2014-10-02 00:00:00,1,1,,,Oleg Kononov,Roberto Martínez,Kuban,28900,Huseyin Goçek,,,FK Krasnodar,Everton Football Club,01:01:00,international_cup,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2503714_209019,2503714,209019,0,0,0,0,23,,,,,,2014,10. Matchday,2014-10-03 00:00:00,0,0,5,2,Dennis van Wijk,Hein Vanhaezebrouck,Het Kuipje,8000,Laurent Colemonts,,,Koninklijke Voetbal Club Westerlo,Koninklijke Atletiek Associatie Gent,00:00:00,domestic_league,,,,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17 00:00:00,Right Winger,left,176,700000,3500000,2024-06-30 00:00:00,
2460688_49723,2460688,49723,0,0,0,0,1,,,,,,2014,7. Matchday,2014-10-04 00:00:00,3,2,5,14,Thomas Schaaf,Peter Stoger,Commerzbank Arena,51500,Wolfgang Stark,,,Eintracht Frankfurt Fuayball AG,1. FC Koin,03:02:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2486535_39471,2486535,39471,0,0,0,0,90,,,,,,2014,7. Matchday,2014-10-04 00:00:00,0,2,10,2,Paul Lambert,Manuel Pellegrini,Villa Park,32964,Chris Foy,,,Aston Villa Football Club,Manchester City Football Club,00:02:00,domestic_league,,,,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09 00:00:00,Goalkeeper,left,193,100000,5000000,2023-12-31 00:00:00,YMU Group
2460684_31041,2460684,31041,0,0,0,1,70,9cd1705244fbc4e40e1aca8b34300d0b,70,,102226,,2014,7. Matchday,2014-10-05 00:00:00,1,1,3,6,Lucien Favre,Kasper Hjulmand,Stadion im Borussia-Park,50383,Manuel Graofe,,,Borussia Verein für Leibesübung 1900 e.V.,1. FSV Mainz 05,01:01:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2482188_111783,2482188,111783,0,0,0,0,90,,,,,,2014,9. Matchday,2014-10-05 00:00:00,0,1,20,5,Jocelyn Gourvennec,Michel Der Zakarian,Stade du Roudourou,14744,Said Ennjimi,,,EA Guingamp,Football Club de Nantes,00:01:00,domestic_league,,,,Alejandro Bedoya,2015,995,alejandro-bedoya,United States,1987-04-29 00:00:00,Central Midfield,right,182,300000,2500000,2023-12-31 00:00:00,YMU Group
2486536_4267,2486536,4267,1,0,0,0,90,,,,,,2014,7. Matchday,2014-10-05 00:00:00,2,1,4,17,Louis van Gaal,Roberto Martínez,Old Trafford,75294,Kevin Friend,,,Manchester United Football Club,Everton Football Club,02:01:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2460690_124732,2460690,124732,0,0,0,0,20,,,,,,2014,8. Matchday,2014-10-18 00:00:00,2,0,9,13,Roberto Di Matteo,Jos Luhukay,Veltins-Arena,61973,Knut Kircher,,,FC Schalke 04,Hertha BSC,02:00:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
2460692_31041,2460692,31041,0,0,0,0,15,,,,,,2014,8. Matchday,2014-10-18 00:00:00,0,3,10,2,Tayfun Korkut,Lucien Favre,Heinz-von-Heiden-Arena,49000,Thorsten Kinhh Ffer,,,Hannover 96,Borussia Verein fur Leibesubung 1900 e.V.,00:03:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2486543_39471,2486543,39471,0,0,0,0,90,,,,,,2014,8. Matchday,2014-10-18 00:00:00,3,0,13,12,Roberto Martínez,Paul Lambert,Goodison Park,39505,Anthony Taylor,,,Everton Football Club,Aston Villa Football Club,03:00:00,domestic_league,,,,Brad Guzan,2016,641,brad-guzan,United States,1984-09-09 00:00:00,Goalkeeper,left,193,100000,5000000,2023-12-31 00:00:00,YMU Group
2486543_4267,2486543,4267,0,0,0,0,90,,,,,,2014,8. Matchday,2014-10-18 00:00:00,3,0,13,12,Roberto Martínez,Paul Lambert,Goodison Park,39505,Anthony Taylor,,,Everton Football Club,Aston Villa Football Club,03:00:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2503726_209019,2503726,209019,0,0,0,0,18,,,,,,2014,11. Matchday,2014-10-18 00:00:00,2,2,3,11,Hein Vanhaezebrouck,felice mazzu,Ghelamco Arena,16606,Christof Dierick,,,Koninklijke Atletiek Associatie Gent,Royal Charleroi Sporting Club,02:02:00,domestic_league,,,,Kenny Saief,2018,58,kenny-saief,United States,1993-12-17 00:00:00,Right Winger,left,176,700000,3500000,2024-06-30 00:00:00,
2460697_49723,2460697,49723,0,0,0,0,22,,,,,,2014,8. Matchday,2014-10-19 00:00:00,3,1,7,8,Andre Breitenreiter,Thomas Schaaf,Home Deluxe Arena,15000,Deniz Aytekin,,,SC Paderborn 07,eintracht frankfurt Football ag,03:01:00,domestic_league,,,,Timothy Chandler,2023,24,timothy-chandler,Germany,1990-03-29 00:00:00,Right-Back,right,186,700000,5000000,2025-06-30 00:00:00,
2486547_31642,2486547,31642,0,0,0,0,28,,,,,,2014,8. Matchday,2014-10-19 00:00:00,2,1,10,8,Mark Hughes,Garry Monk,bet365 Stadium,27017,Michael Oliver,,,Stoke City,Swansea City,02:01:00,domestic_league,,,,Geoff Cameron,2017,512,geoff-cameron,United States,1985-07-11 00:00:00,Centre-Back,right,190,,5000000,,CMG Sports
2492449_4267,2492449,4267,0,0,0,0,90,,,,,,2014,Group H,2014-10-23 00:00:00,0,0,,,Rene Girard,Roberto Martínez,Decathlon Arena-Stade Pierre-Mauroy,41057,Jorge Sousa,,, Lille Olympique Sporting Club,Everton Football Club,00:00:00,international_cup,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
2460704_124732,2460704,124732,0,0,0,0,6,,,,,,2014,9. Matchday,2014-10-25 00:00:00,3,0,13,16,Jos Luhukay,Josef Zinnbauer,Olympiastadion Berlin,58768,Thorsten Kinhh Ffer,,,Hertha BSC,Hamburger SV,03:00:00,domestic_league,,,,John Anthony Brooks,2023,533,john-anthony-brooks,Germany,1993-01-28 00:00:00,Centre-Back,left,194,2000000,15000000,2024-06-30 00:00:00,ROGON
2460704_161204,2460704,161204,0,0,0,0,24,,,,,,2014,9. Matchday,2014-10-25 00:00:00,3,0,13,16,Jos Luhukay,Josef Zinnbauer,Olympiastadion Berlin,58768,Thorsten Kinhh Ffer,,,Hertha BSC,Hamburger SV,03:00:00,domestic_league,,,,Julian Green,2021,65,julian-green,United States,1995-06-06 00:00:00,Central Midfield,right,173,1000000,2000000,2024-06-30 00:00:00,acta7
2486551_31642,2486551,31642,0,0,0,0,90,,,,,,2014,9. Matchday,2014-10-25 00:00:00,1,0,2,12,Ronald Koeman,Mark Hughes,St Mary's Stadium,30017,Jonathan Moss,,,Southampton FC,Stoke City,01:00:00,domestic_league,,,,Geoff Cameron,2017,512,geoff-cameron,United States,1985-07-11 00:00:00,Centre-Back,right,190,,5000000,,CMG Sports
2486552_39378,2486552,39378,0,0,0,0,16,,,,,,2014,9. Matchday,2014-10-25 00:00:00,0,2,18,5,Gustavo Poyet,Arsene Wenger,Stadium of Light,44449,Kevin Friend,,,Sunderland AFC,Arsenal Football Club,00:02:00,domestic_league,,,,Jozy Altidore,2014,289,jozy-altidore,United States,1989-11-06 00:00:00,Centre-Forward,right,185,500000,9000000,2024-12-31 00:00:00,
2460701_31041,2460701,31041,0,0,0,0,9,,,,,,2014,9. Matchday,2014-10-26 00:00:00,0,0,2,1,Lucien Favre,Pep Guardiola,Stadion im Borussia-Park,54010,Felix Zwayer,,,Borussia Verein für Leibesübung 1900 e.V.,FC Bayern Munich,00:00:00,domestic_league,,,,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11 00:00:00,Left Winger,right,183,,7000000,,Robert Schneider
2486556_4267,2486556,4267,0,0,0,0,90,,,,,,2014,9. Matchday,2014-10-26 00:00:00,1,3,20,9,Sean Dyche,Roberto Martínez,Turf Moor,19927,Andre Marriner,,,Burnley Football Club,Everton Football Club,01:03:00,domestic_league,,,,Tim Howard,2015,29,tim-howard,United States,1979-03-06 00:00:00,Goalkeeper,right,191,,10000000,,Wasserman
